week_number,area_reported,cases_reported,disease,Region,Population,incidence_per_100k,lower_threshold,upper_threshold,outbreak_threshold,risk_level
42,Kilinochchi,0,Meningitis,Kilinochchi,123756,0.0,0.0,0.418700880219794,0.7130876634696198,Normal
42,Kurunegala,3,Meningitis,Kurunegala,1768156,0.16966828718732962,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
42,Mannar,0,Meningitis,Mannar,172312,0.0,0.0,0.72609135397764,1.2512948730082967,Normal
42,Matale,0,Meningitis,Matale,526870,0.0,0.0,0.3096447816154842,0.5170894876029125,Normal
42,Matara,0,Meningitis,Matara,671418,0.0,0.0,0.6449786792946786,1.0550927769244216,Normal
42,Monaragala,1,Meningitis,Monaragala,527585,0.18954291725503947,0.0,0.9857767963172611,1.5778875337202094,Normal
42,Mullaitivu,0,Meningitis,Mullaitivu,136710,0.0,0.0,0.4893609977448155,0.8239868177129785,Normal
42,Nuwara Eliya,0,Meningitis,Nuwara Eliya,725280,0.0,0.0,0.14105377290377313,0.23172912431727832,Normal
42,Polonnaruwa,1,Meningitis,Polonnaruwa,447530,0.22344870734922798,0.0,0.2943386237843967,0.45546744126444594,Normal
42,Puttalam,3,Meningitis,Puttalam,818816,0.36638267938095986,0.03291981280899625,0.4180127156598774,0.610559167085318,Normal
42,Ratnapura,1,Meningitis,Ratnapura,1145423,0.08730399162580112,0.05845091073318706,0.4586573473580965,0.6587605656705513,Normal
42,Trincomalee,1,Meningitis,Trincomalee,442745,0.22586364611683926,0.0,0.26835043203930026,0.432456104332367,Normal
42,Vavuniya,0,Meningitis,Vavuniya,122619,0.0,0.0,1.4440571857592563,2.3391970560315793,Normal
43,Ampara,0,Meningitis,Ampara,744551,0.0,0.002749648825065218,0.22454273172478195,0.3354392731746403,Below Expected
43,Anuradhapura,2,Meningitis,Anuradhapura,960080,0.20831597366886093,0.016911327870998583,0.2514957920484953,0.36878802413724365,Normal
43,Badulla,2,Meningitis,Badulla,872307,0.22927707790949747,0.0,0.2619549499600852,0.40265759910264776,Normal
43,Batticaloa,0,Meningitis,Batticaloa,595918,0.0,0.0,0.3768813427133323,0.5730460302957444,Normal
43,Colombo,4,Meningitis,Colombo,2375415,0.1683916284101936,0.0,0.11487897579420883,0.18037386825658203,Warning
43,Galle,1,Meningitis,Galle,1097372,0.09112680112122416,0.03249615343208001,0.3355159280190176,0.48702581531248634,Normal
43,Gampaha,5,Meningitis,Gampaha,2436142,0.20524255154256196,0.04285415516201728,0.20501569554707677,0.28609646573960656,Warning
43,Hambantota,1,Meningitis,Hambantota,837889,0.11934755080923606,0.0,0.18612540263726907,0.28733043258335095,Normal
43,Jaffna,0,Meningitis,Jaffna,594751,0.0,0.0,0.3098126292825949,0.48705523540229667,Normal
43,Kalmunai,1,Meningitis,Kalmunai,52798,1.8940111367854844,0.0,3.703841506504611,5.805058204959966,Normal
43,Kalutara,1,Meningitis,Kalutara,1305784,0.07658234439999265,0.009928961287771113,0.18447237449682563,0.27174408110135284,Normal
43,Kandy,0,Meningitis,Kandy,1461895,0.0,0.0,0.06706125280465562,0.11307500851189263,Normal
43,Kegalle,3,Meningitis,Kegalle,870476,0.34463902508512584,0.03075773268550988,0.40666872223022676,0.5946242170025852,Normal
43,Kilinochchi,0,Meningitis,Kilinochchi,123756,0.0,0.0,0.418700880219794,0.7130876634696198,Normal
43,Kurunegala,4,Meningitis,Kurunegala,1768156,0.22622438291643948,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
43,Mannar,0,Meningitis,Mannar,172312,0.0,0.0,0.72609135397764,1.2512948730082967,Normal
43,Matale,1,Meningitis,Matale,526870,0.18980014045210392,0.0,0.3096447816154842,0.5170894876029125,Normal
43,Matara,1,Meningitis,Matara,671418,0.14893851520215423,0.0,0.6449786792946786,1.0550927769244216,Normal
43,Monaragala,0,Meningitis,Monaragala,527585,0.0,0.0,0.9857767963172611,1.5778875337202094,Normal
43,Mullaitivu,0,Meningitis,Mullaitivu,136710,0.0,0.0,0.4893609977448155,0.8239868177129785,Normal
43,Nuwara Eliya,0,Meningitis,Nuwara Eliya,725280,0.0,0.0,0.14105377290377313,0.23172912431727832,Normal
43,Polonnaruwa,0,Meningitis,Polonnaruwa,447530,0.0,0.0,0.2943386237843967,0.45546744126444594,Normal
43,Puttalam,5,Meningitis,Puttalam,818816,0.6106377989682664,0.03291981280899625,0.4180127156598774,0.610559167085318,High Risk
43,Ratnapura,3,Meningitis,Ratnapura,1145423,0.26191197487740336,0.05845091073318706,0.4586573473580965,0.6587605656705513,Normal
43,Trincomalee,0,Meningitis,Trincomalee,442745,0.0,0.0,0.26835043203930026,0.432456104332367,Normal
43,Vavuniya,1,Meningitis,Vavuniya,122619,0.8155342972948728,0.0,1.4440571857592563,2.3391970560315793,Normal
44,Ampara,0,Meningitis,Ampara,744551,0.0,0.002749648825065218,0.22454273172478195,0.3354392731746403,Below Expected
44,Anuradhapura,1,Meningitis,Anuradhapura,960080,0.10415798683443046,0.016911327870998583,0.2514957920484953,0.36878802413724365,Normal
44,Badulla,0,Meningitis,Badulla,872307,0.0,0.0,0.2619549499600852,0.40265759910264776,Normal
44,Batticaloa,0,Meningitis,Batticaloa,595918,0.0,0.0,0.3768813427133323,0.5730460302957444,Normal
44,Colombo,0,Meningitis,Colombo,2375415,0.0,0.0,0.11487897579420883,0.18037386825658203,Normal
44,Galle,4,Meningitis,Galle,1097372,0.36450720448489665,0.03249615343208001,0.3355159280190176,0.48702581531248634,Warning
44,Gampaha,3,Meningitis,Gampaha,2436142,0.12314553092553718,0.04285415516201728,0.20501569554707677,0.28609646573960656,Normal
44,Hambantota,0,Meningitis,Hambantota,837889,0.0,0.0,0.18612540263726907,0.28733043258335095,Normal
44,Jaffna,1,Meningitis,Jaffna,594751,0.16813759035293763,0.0,0.3098126292825949,0.48705523540229667,Normal
44,Kalmunai,2,Meningitis,Kalmunai,52798,3.7880222735709688,0.0,3.703841506504611,5.805058204959966,Warning
44,Kalutara,3,Meningitis,Kalutara,1305784,0.22974703319997794,0.009928961287771113,0.18447237449682563,0.27174408110135284,Warning
44,Kandy,0,Meningitis,Kandy,1461895,0.0,0.0,0.06706125280465562,0.11307500851189263,Normal
44,Kegalle,5,Meningitis,Kegalle,870476,0.5743983751418764,0.03075773268550988,0.40666872223022676,0.5946242170025852,Warning
44,Kilinochchi,0,Meningitis,Kilinochchi,123756,0.0,0.0,0.418700880219794,0.7130876634696198,Normal
44,Kurunegala,8,Meningitis,Kurunegala,1768156,0.45244876583287896,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
44,Mannar,0,Meningitis,Mannar,172312,0.0,0.0,0.72609135397764,1.2512948730082967,Normal
44,Matale,2,Meningitis,Matale,526870,0.37960028090420783,0.0,0.3096447816154842,0.5170894876029125,Warning
44,Matara,1,Meningitis,Matara,671418,0.14893851520215423,0.0,0.6449786792946786,1.0550927769244216,Normal
44,Monaragala,0,Meningitis,Monaragala,527585,0.0,0.0,0.9857767963172611,1.5778875337202094,Normal
44,Mullaitivu,0,Meningitis,Mullaitivu,136710,0.0,0.0,0.4893609977448155,0.8239868177129785,Normal
44,Nuwara Eliya,1,Meningitis,Nuwara Eliya,725280,0.13787778513125964,0.0,0.14105377290377313,0.23172912431727832,Normal
44,Polonnaruwa,0,Meningitis,Polonnaruwa,447530,0.0,0.0,0.2943386237843967,0.45546744126444594,Normal
44,Puttalam,0,Meningitis,Puttalam,818816,0.0,0.03291981280899625,0.4180127156598774,0.610559167085318,Below Expected
44,Ratnapura,6,Meningitis,Ratnapura,1145423,0.5238239497548067,0.05845091073318706,0.4586573473580965,0.6587605656705513,Warning
44,Trincomalee,0,Meningitis,Trincomalee,442745,0.0,0.0,0.26835043203930026,0.432456104332367,Normal
44,Vavuniya,0,Meningitis,Vavuniya,122619,0.0,0.0,1.4440571857592563,2.3391970560315793,Normal
45,Ampara,0,Meningitis,Ampara,744551,0.0,0.002749648825065218,0.22454273172478195,0.3354392731746403,Below Expected
45,Anuradhapura,2,Meningitis,Anuradhapura,960080,0.20831597366886093,0.016911327870998583,0.2514957920484953,0.36878802413724365,Normal
45,Badulla,0,Meningitis,Badulla,872307,0.0,0.0,0.2619549499600852,0.40265759910264776,Normal
45,Batticaloa,6,Meningitis,Batticaloa,595918,1.0068499357294125,0.0,0.3768813427133323,0.5730460302957444,High Risk
45,Colombo,1,Meningitis,Colombo,2375415,0.0420979071025484,0.0,0.11487897579420883,0.18037386825658203,Normal
45,Galle,7,Meningitis,Galle,1097372,0.6378876078485691,0.03249615343208001,0.3355159280190176,0.48702581531248634,High Risk
45,Gampaha,2,Meningitis,Gampaha,2436142,0.08209702061702479,0.04285415516201728,0.20501569554707677,0.28609646573960656,Normal
45,Hambantota,0,Meningitis,Hambantota,837889,0.0,0.0,0.18612540263726907,0.28733043258335095,Normal
45,Jaffna,2,Meningitis,Jaffna,594751,0.33627518070587525,0.0,0.3098126292825949,0.48705523540229667,Warning
45,Kalmunai,1,Meningitis,Kalmunai,52798,1.8940111367854844,0.0,3.703841506504611,5.805058204959966,Normal
45,Kalutara,0,Meningitis,Kalutara,1305784,0.0,0.009928961287771113,0.18447237449682563,0.27174408110135284,Below Expected
45,Kandy,0,Meningitis,Kandy,1461895,0.0,0.0,0.06706125280465562,0.11307500851189263,Normal
45,Kegalle,2,Meningitis,Kegalle,870476,0.22975935005675058,0.03075773268550988,0.40666872223022676,0.5946242170025852,Normal
45,Kilinochchi,0,Meningitis,Kilinochchi,123756,0.0,0.0,0.418700880219794,0.7130876634696198,Normal
45,Kurunegala,7,Meningitis,Kurunegala,1768156,0.3958926701037691,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
45,Mannar,0,Meningitis,Mannar,172312,0.0,0.0,0.72609135397764,1.2512948730082967,Normal
45,Matale,2,Meningitis,Matale,526870,0.37960028090420783,0.0,0.3096447816154842,0.5170894876029125,Warning
45,Matara,2,Meningitis,Matara,671418,0.29787703040430846,0.0,0.6449786792946786,1.0550927769244216,Normal
45,Monaragala,0,Meningitis,Monaragala,527585,0.0,0.0,0.9857767963172611,1.5778875337202094,Normal
45,Mullaitivu,0,Meningitis,Mullaitivu,136710,0.0,0.0,0.4893609977448155,0.8239868177129785,Normal
45,Nuwara Eliya,0,Meningitis,Nuwara Eliya,725280,0.0,0.0,0.14105377290377313,0.23172912431727832,Normal
45,Polonnaruwa,1,Meningitis,Polonnaruwa,447530,0.22344870734922798,0.0,0.2943386237843967,0.45546744126444594,Normal
45,Puttalam,2,Meningitis,Puttalam,818816,0.24425511958730656,0.03291981280899625,0.4180127156598774,0.610559167085318,Normal
45,Ratnapura,5,Meningitis,Ratnapura,1145423,0.4365199581290056,0.05845091073318706,0.4586573473580965,0.6587605656705513,Normal
45,Trincomalee,0,Meningitis,Trincomalee,442745,0.0,0.0,0.26835043203930026,0.432456104332367,Normal
45,Vavuniya,0,Meningitis,Vavuniya,122619,0.0,0.0,1.4440571857592563,2.3391970560315793,Normal
46,Ampara,0,Meningitis,Ampara,744551,0.0,0.002749648825065218,0.22454273172478195,0.3354392731746403,Below Expected
46,Anuradhapura,2,Meningitis,Anuradhapura,960080,0.20831597366886093,0.016911327870998583,0.2514957920484953,0.36878802413724365,Normal
46,Badulla,1,Meningitis,Badulla,872307,0.11463853895474874,0.0,0.2619549499600852,0.40265759910264776,Normal
46,Batticaloa,0,Meningitis,Batticaloa,595918,0.0,0.0,0.3768813427133323,0.5730460302957444,Normal
46,Colombo,1,Meningitis,Colombo,2375415,0.0420979071025484,0.0,0.11487897579420883,0.18037386825658203,Normal
46,Galle,0,Meningitis,Galle,1097372,0.0,0.03249615343208001,0.3355159280190176,0.48702581531248634,Below Expected
46,Gampaha,0,Meningitis,Gampaha,2436142,0.0,0.04285415516201728,0.20501569554707677,0.28609646573960656,Below Expected
46,Hambantota,0,Meningitis,Hambantota,837889,0.0,0.0,0.18612540263726907,0.28733043258335095,Normal
46,Jaffna,0,Meningitis,Jaffna,594751,0.0,0.0,0.3098126292825949,0.48705523540229667,Normal
46,Kalmunai,3,Meningitis,Kalmunai,52798,5.682033410356453,0.0,3.703841506504611,5.805058204959966,Warning
46,Kalutara,0,Meningitis,Kalutara,1305784,0.0,0.009928961287771113,0.18447237449682563,0.27174408110135284,Below Expected
46,Kandy,0,Meningitis,Kandy,1461895,0.0,0.0,0.06706125280465562,0.11307500851189263,Normal
46,Kegalle,2,Meningitis,Kegalle,870476,0.22975935005675058,0.03075773268550988,0.40666872223022676,0.5946242170025852,Normal
46,Kilinochchi,0,Meningitis,Kilinochchi,123756,0.0,0.0,0.418700880219794,0.7130876634696198,Normal
46,Kurunegala,5,Meningitis,Kurunegala,1768156,0.2827804786455494,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
46,Mannar,4,Meningitis,Mannar,172312,2.3213705371651425,0.0,0.72609135397764,1.2512948730082967,High Risk
46,Matale,0,Meningitis,Matale,526870,0.0,0.0,0.3096447816154842,0.5170894876029125,Normal
46,Matara,1,Meningitis,Matara,671418,0.14893851520215423,0.0,0.6449786792946786,1.0550927769244216,Normal
46,Monaragala,0,Meningitis,Monaragala,527585,0.0,0.0,0.9857767963172611,1.5778875337202094,Normal
46,Mullaitivu,0,Meningitis,Mullaitivu,136710,0.0,0.0,0.4893609977448155,0.8239868177129785,Normal
46,Nuwara Eliya,0,Meningitis,Nuwara Eliya,725280,0.0,0.0,0.14105377290377313,0.23172912431727832,Normal
46,Polonnaruwa,0,Meningitis,Polonnaruwa,447530,0.0,0.0,0.2943386237843967,0.45546744126444594,Normal
46,Puttalam,4,Meningitis,Puttalam,818816,0.4885102391746131,0.03291981280899625,0.4180127156598774,0.610559167085318,Warning
46,Ratnapura,1,Meningitis,Ratnapura,1145423,0.08730399162580112,0.05845091073318706,0.4586573473580965,0.6587605656705513,Normal
46,Trincomalee,0,Meningitis,Trincomalee,442745,0.0,0.0,0.26835043203930026,0.432456104332367,Normal
46,Vavuniya,1,Meningitis,Vavuniya,122619,0.8155342972948728,0.0,1.4440571857592563,2.3391970560315793,Normal
47,Ampara,1,Meningitis,Ampara,744551,0.1343091339612733,0.002749648825065218,0.22454273172478195,0.3354392731746403,Normal
47,Anuradhapura,3,Meningitis,Anuradhapura,960080,0.3124739605032914,0.016911327870998583,0.2514957920484953,0.36878802413724365,Warning
47,Badulla,2,Meningitis,Badulla,872307,0.22927707790949747,0.0,0.2619549499600852,0.40265759910264776,Normal
47,Batticaloa,0,Meningitis,Batticaloa,595918,0.0,0.0,0.3768813427133323,0.5730460302957444,Normal
47,Colombo,2,Meningitis,Colombo,2375415,0.0841958142050968,0.0,0.11487897579420883,0.18037386825658203,Normal
47,Galle,5,Meningitis,Galle,1097372,0.4556340056061208,0.03249615343208001,0.3355159280190176,0.48702581531248634,Warning
47,Gampaha,3,Meningitis,Gampaha,2436142,0.12314553092553718,0.04285415516201728,0.20501569554707677,0.28609646573960656,Normal
47,Hambantota,2,Meningitis,Hambantota,837889,0.23869510161847213,0.0,0.18612540263726907,0.28733043258335095,Warning
47,Jaffna,0,Meningitis,Jaffna,594751,0.0,0.0,0.3098126292825949,0.48705523540229667,Normal
47,Kalmunai,4,Meningitis,Kalmunai,52798,7.5760445471419375,0.0,3.703841506504611,5.805058204959966,High Risk
47,Kalutara,1,Meningitis,Kalutara,1305784,0.07658234439999265,0.009928961287771113,0.18447237449682563,0.27174408110135284,Normal
47,Kandy,1,Meningitis,Kandy,1461895,0.06840436556661046,0.0,0.06706125280465562,0.11307500851189263,Warning
47,Kegalle,3,Meningitis,Kegalle,870476,0.34463902508512584,0.03075773268550988,0.40666872223022676,0.5946242170025852,Normal
47,Kilinochchi,0,Meningitis,Kilinochchi,123756,0.0,0.0,0.418700880219794,0.7130876634696198,Normal
47,Kurunegala,5,Meningitis,Kurunegala,1768156,0.2827804786455494,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
47,Mannar,0,Meningitis,Mannar,172312,0.0,0.0,0.72609135397764,1.2512948730082967,Normal
47,Matale,0,Meningitis,Matale,526870,0.0,0.0,0.3096447816154842,0.5170894876029125,Normal
47,Matara,2,Meningitis,Matara,671418,0.29787703040430846,0.0,0.6449786792946786,1.0550927769244216,Normal
47,Monaragala,2,Meningitis,Monaragala,527585,0.37908583451007893,0.0,0.9857767963172611,1.5778875337202094,Normal
47,Mullaitivu,0,Meningitis,Mullaitivu,136710,0.0,0.0,0.4893609977448155,0.8239868177129785,Normal
47,Nuwara Eliya,0,Meningitis,Nuwara Eliya,725280,0.0,0.0,0.14105377290377313,0.23172912431727832,Normal
47,Polonnaruwa,1,Meningitis,Polonnaruwa,447530,0.22344870734922798,0.0,0.2943386237843967,0.45546744126444594,Normal
47,Puttalam,3,Meningitis,Puttalam,818816,0.36638267938095986,0.03291981280899625,0.4180127156598774,0.610559167085318,Normal
47,Ratnapura,1,Meningitis,Ratnapura,1145423,0.08730399162580112,0.05845091073318706,0.4586573473580965,0.6587605656705513,Normal
47,Trincomalee,1,Meningitis,Trincomalee,442745,0.22586364611683926,0.0,0.26835043203930026,0.432456104332367,Normal
47,Vavuniya,1,Meningitis,Vavuniya,122619,0.8155342972948728,0.0,1.4440571857592563,2.3391970560315793,Normal
48,Ampara,2,Meningitis,Ampara,744551,0.2686182679225466,0.002749648825065218,0.22454273172478195,0.3354392731746403,Warning
48,Anuradhapura,3,Meningitis,Anuradhapura,960080,0.3124739605032914,0.016911327870998583,0.2514957920484953,0.36878802413724365,Warning
48,Badulla,1,Meningitis,Badulla,872307,0.11463853895474874,0.0,0.2619549499600852,0.40265759910264776,Normal
48,Batticaloa,0,Meningitis,Batticaloa,595918,0.0,0.0,0.3768813427133323,0.5730460302957444,Normal
48,Colombo,3,Meningitis,Colombo,2375415,0.12629372130764518,0.0,0.11487897579420883,0.18037386825658203,Warning
48,Galle,2,Meningitis,Galle,1097372,0.18225360224244833,0.03249615343208001,0.3355159280190176,0.48702581531248634,Normal
48,Gampaha,7,Meningitis,Gampaha,2436142,0.2873395721595868,0.04285415516201728,0.20501569554707677,0.28609646573960656,High Risk
48,Hambantota,2,Meningitis,Hambantota,837889,0.23869510161847213,0.0,0.18612540263726907,0.28733043258335095,Warning
48,Jaffna,0,Meningitis,Jaffna,594751,0.0,0.0,0.3098126292825949,0.48705523540229667,Normal
48,Kalmunai,4,Meningitis,Kalmunai,52798,7.5760445471419375,0.0,3.703841506504611,5.805058204959966,High Risk
48,Kalutara,0,Meningitis,Kalutara,1305784,0.0,0.009928961287771113,0.18447237449682563,0.27174408110135284,Below Expected
48,Kandy,0,Meningitis,Kandy,1461895,0.0,0.0,0.06706125280465562,0.11307500851189263,Normal
48,Kegalle,5,Meningitis,Kegalle,870476,0.5743983751418764,0.03075773268550988,0.40666872223022676,0.5946242170025852,Warning
48,Kilinochchi,0,Meningitis,Kilinochchi,123756,0.0,0.0,0.418700880219794,0.7130876634696198,Normal
48,Kurunegala,3,Meningitis,Kurunegala,1768156,0.16966828718732962,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
48,Mannar,0,Meningitis,Mannar,172312,0.0,0.0,0.72609135397764,1.2512948730082967,Normal
48,Matale,0,Meningitis,Matale,526870,0.0,0.0,0.3096447816154842,0.5170894876029125,Normal
48,Matara,1,Meningitis,Matara,671418,0.14893851520215423,0.0,0.6449786792946786,1.0550927769244216,Normal
48,Monaragala,2,Meningitis,Monaragala,527585,0.37908583451007893,0.0,0.9857767963172611,1.5778875337202094,Normal
48,Mullaitivu,1,Meningitis,Mullaitivu,136710,0.731475385853266,0.0,0.4893609977448155,0.8239868177129785,Warning
48,Nuwara Eliya,1,Meningitis,Nuwara Eliya,725280,0.13787778513125964,0.0,0.14105377290377313,0.23172912431727832,Normal
48,Polonnaruwa,0,Meningitis,Polonnaruwa,447530,0.0,0.0,0.2943386237843967,0.45546744126444594,Normal
48,Puttalam,4,Meningitis,Puttalam,818816,0.4885102391746131,0.03291981280899625,0.4180127156598774,0.610559167085318,Warning
48,Ratnapura,5,Meningitis,Ratnapura,1145423,0.4365199581290056,0.05845091073318706,0.4586573473580965,0.6587605656705513,Normal
48,Trincomalee,0,Meningitis,Trincomalee,442745,0.0,0.0,0.26835043203930026,0.432456104332367,Normal
48,Vavuniya,0,Meningitis,Vavuniya,122619,0.0,0.0,1.4440571857592563,2.3391970560315793,Normal
49,Ampara,1,Meningitis,Ampara,744551,0.1343091339612733,0.002749648825065218,0.22454273172478195,0.3354392731746403,Normal
49,Anuradhapura,2,Meningitis,Anuradhapura,960080,0.20831597366886093,0.016911327870998583,0.2514957920484953,0.36878802413724365,Normal
49,Badulla,0,Meningitis,Badulla,872307,0.0,0.0,0.2619549499600852,0.40265759910264776,Normal
49,Batticaloa,2,Meningitis,Batticaloa,595918,0.3356166452431375,0.0,0.3768813427133323,0.5730460302957444,Normal
49,Colombo,9,Meningitis,Colombo,2375415,0.3788811639229356,0.0,0.11487897579420883,0.18037386825658203,High Risk
49,Galle,3,Meningitis,Galle,1097372,0.2733804033636725,0.03249615343208001,0.3355159280190176,0.48702581531248634,Normal
49,Gampaha,3,Meningitis,Gampaha,2436142,0.12314553092553718,0.04285415516201728,0.20501569554707677,0.28609646573960656,Normal
49,Hambantota,0,Meningitis,Hambantota,837889,0.0,0.0,0.18612540263726907,0.28733043258335095,Normal
49,Jaffna,0,Meningitis,Jaffna,594751,0.0,0.0,0.3098126292825949,0.48705523540229667,Normal
49,Kalmunai,2,Meningitis,Kalmunai,52798,3.7880222735709688,0.0,3.703841506504611,5.805058204959966,Warning
49,Kalutara,3,Meningitis,Kalutara,1305784,0.22974703319997794,0.009928961287771113,0.18447237449682563,0.27174408110135284,Warning
49,Kandy,0,Meningitis,Kandy,1461895,0.0,0.0,0.06706125280465562,0.11307500851189263,Normal
49,Kegalle,4,Meningitis,Kegalle,870476,0.45951870011350116,0.03075773268550988,0.40666872223022676,0.5946242170025852,Warning
49,Kilinochchi,0,Meningitis,Kilinochchi,123756,0.0,0.0,0.418700880219794,0.7130876634696198,Normal
49,Kurunegala,3,Meningitis,Kurunegala,1768156,0.16966828718732962,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
49,Mannar,0,Meningitis,Mannar,172312,0.0,0.0,0.72609135397764,1.2512948730082967,Normal
49,Matale,0,Meningitis,Matale,526870,0.0,0.0,0.3096447816154842,0.5170894876029125,Normal
49,Matara,1,Meningitis,Matara,671418,0.14893851520215423,0.0,0.6449786792946786,1.0550927769244216,Normal
49,Monaragala,1,Meningitis,Monaragala,527585,0.18954291725503947,0.0,0.9857767963172611,1.5778875337202094,Normal
49,Mullaitivu,1,Meningitis,Mullaitivu,136710,0.731475385853266,0.0,0.4893609977448155,0.8239868177129785,Warning
49,Nuwara Eliya,0,Meningitis,Nuwara Eliya,725280,0.0,0.0,0.14105377290377313,0.23172912431727832,Normal
49,Polonnaruwa,2,Meningitis,Polonnaruwa,447530,0.44689741469845595,0.0,0.2943386237843967,0.45546744126444594,Warning
49,Puttalam,0,Meningitis,Puttalam,818816,0.0,0.03291981280899625,0.4180127156598774,0.610559167085318,Below Expected
49,Ratnapura,2,Meningitis,Ratnapura,1145423,0.17460798325160223,0.05845091073318706,0.4586573473580965,0.6587605656705513,Normal
49,Trincomalee,0,Meningitis,Trincomalee,442745,0.0,0.0,0.26835043203930026,0.432456104332367,Normal
49,Vavuniya,0,Meningitis,Vavuniya,122619,0.0,0.0,1.4440571857592563,2.3391970560315793,Normal
50,Ampara,2,Meningitis,Ampara,744551,0.2686182679225466,0.002749648825065218,0.22454273172478195,0.3354392731746403,Warning
50,Anuradhapura,4,Meningitis,Anuradhapura,960080,0.41663194733772185,0.016911327870998583,0.2514957920484953,0.36878802413724365,High Risk
50,Badulla,0,Meningitis,Badulla,872307,0.0,0.0,0.2619549499600852,0.40265759910264776,Normal
50,Batticaloa,2,Meningitis,Batticaloa,595918,0.3356166452431375,0.0,0.3768813427133323,0.5730460302957444,Normal
50,Colombo,0,Meningitis,Colombo,2375415,0.0,0.0,0.11487897579420883,0.18037386825658203,Normal
50,Galle,5,Meningitis,Galle,1097372,0.4556340056061208,0.03249615343208001,0.3355159280190176,0.48702581531248634,Warning
50,Gampaha,5,Meningitis,Gampaha,2436142,0.20524255154256196,0.04285415516201728,0.20501569554707677,0.28609646573960656,Warning
50,Hambantota,2,Meningitis,Hambantota,837889,0.23869510161847213,0.0,0.18612540263726907,0.28733043258335095,Warning
50,Jaffna,0,Meningitis,Jaffna,594751,0.0,0.0,0.3098126292825949,0.48705523540229667,Normal
50,Kalmunai,3,Meningitis,Kalmunai,52798,5.682033410356453,0.0,3.703841506504611,5.805058204959966,Warning
50,Kalutara,3,Meningitis,Kalutara,1305784,0.22974703319997794,0.009928961287771113,0.18447237449682563,0.27174408110135284,Warning
50,Kandy,0,Meningitis,Kandy,1461895,0.0,0.0,0.06706125280465562,0.11307500851189263,Normal
50,Kegalle,6,Meningitis,Kegalle,870476,0.6892780501702517,0.03075773268550988,0.40666872223022676,0.5946242170025852,High Risk
50,Kilinochchi,1,Meningitis,Kilinochchi,123756,0.8080416303047933,0.0,0.418700880219794,0.7130876634696198,High Risk
50,Kurunegala,3,Meningitis,Kurunegala,1768156,0.16966828718732962,0.11502733537515367,0.4766364353293804,0.6574409853064938,Normal
50,Mannar,0,Meningitis,Mannar,172312,0.0,0.0,0.72609135397764,1.2512948730082967,Normal
50,Matale,0,Meningitis,Matale,526870,0.0,0.0,0.3096447816154842,0.5170894876029125,Normal
50,Matara,1,Meningitis,Matara,671418,0.14893851520215423,0.0,0.6449786792946786,1.0550927769244216,Normal
50,Monaragala,2,Meningitis,Monaragala,527585,0.37908583451007893,0.0,0.9857767963172611,1.5778875337202094,Normal
50,Mullaitivu,0,Meningitis,Mullaitivu,136710,0.0,0.0,0.4893609977448155,0.8239868177129785,Normal
50,Nuwara Eliya,0,Meningitis,Nuwara Eliya,725280,0.0,0.0,0.14105377290377313,0.23172912431727832,Normal
50,Polonnaruwa,1,Meningitis,Polonnaruwa,447530,0.22344870734922798,0.0,0.2943386237843967,0.45546744126444594,Normal
50,Puttalam,1,Meningitis,Puttalam,818816,0.12212755979365328,0.03291981280899625,0.4180127156598774,0.610559167085318,Normal
50,Ratnapura,3,Meningitis,Ratnapura,1145423,0.26191197487740336,0.05845091073318706,0.4586573473580965,0.6587605656705513,Normal
50,Trincomalee,0,Meningitis,Trincomalee,442745,0.0,0.0,0.26835043203930026,0.432456104332367,Normal
50,Vavuniya,0,Meningitis,Vavuniya,122619,0.0,0.0,1.4440571857592563,2.3391970560315793,Normal
51,Ampara,0,Meningitis,Ampara,744551,0.0,0.002749648825065218,0.22454273172478195,0.3354392731746403,Below Expected
51,Anuradhapura,0,Meningitis,Anuradhapura,960080,0.0,0.016911327870998583,0.2514957920484953,0.36878802413724365,Below Expected
51,Badulla,1,Meningitis,Badulla,872307,0.11463853895474874,0.0,0.2619549499600852,0.40265759910264776,Normal
51,Batticaloa,0,Meningitis,Batticaloa,595918,0.0,0.0,0.3768813427133323,0.5730460302957444,Normal
51,Colombo,2,Meningitis,Colombo,2375415,0.0841958142050968,0.0,0.11487897579420883,0.18037386825658203,Normal
51,Galle,3,Meningitis,Galle,1097372,0.2733804033636725,0.03249615343208001,0.3355159280190176,0.48702581531248634,Normal
51,Gampaha,6,Meningitis,Gampaha,2436142,0.24629106185107436,0.04285415516201728,0.20501569554707677,0.28609646573960656,Warning
51,Hambantota,2,Meningitis,Hambantota,837889,0.23869510161847213,0.0,0.18612540263726907,0.28733043258335095,Warning
51,Jaffna,1,Meningitis,Jaffna,594751,0.16813759035293763,0.0,0.3098126292825949,0.48705523540229667,Normal
51,Kalmunai,0,Meningitis,Kalmunai,52798,0.0,0.0,3.703841506504611,5.805058204959966,Normal
